symbol,source,published_at,headline,summary,clean_text,event_type,is_routine,is_potentially_negative,impact_direction,severity_score,confidence_score,flag_reason,parser_version,human_label,human_comment,raw_id
COFORGE,NSE_CORP_ANN,,Press Release,"Coforge Limited has informed the Exchange regarding a press release dated December 24, 2025, titled ""Coforge Launches EvolveOps.AI: Agentic AI-Powered IT Operations Platform for Enhanced Business Resiliency from Edge to Cloud"".","Press Release Coforge Limited has informed the Exchange regarding a press release dated December 24, 2025, titled ""Coforge Launches EvolveOps.AI: Agentic AI-Powered IT Operations Platform for Enhanced Business Resiliency from Edge to Cloud"". https://nsearchives.nseindia.com/corporate/coforge_24122025124052_prdec24.pdf",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
COFORGE,NSE_CORP_ANN,,Trading Window,"Coforge Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Coforge Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/coforge_23122025000213_intimation.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
COLPAL,NSE_CORP_ANN,,Trading Window,"Colgate Palmolive (India) Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Colgate Palmolive (India) Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/cpil_27122025154545_seitwc.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
COLPAL,NSE_CORP_ANN,,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,Colgate Palmolive (India) Limited has informed the Exchange about Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company Colgate Palmolive (India) Limited has informed the Exchange about Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company https://nsearchives.nseindia.com/corporate/cpil_26122025120409_cpil_-_reg_30_disclosure_-_se_intimation.pdf,OTHER,False,True,WATCH,7.5,0.95,PATTERN_MATCH_pendency.*litigation,v3.0,,,
CAMS,NSE_CORP_ANN,,Shareholders meeting,Computer Age Management Services Limited has informed the Exchange regarding Notice of Postal Ballot,Shareholders meeting Computer Age Management Services Limited has informed the Exchange regarding Notice of Postal Ballot https://nsearchives.nseindia.com/corporate/jaiganesh_29122025120336_cams_notice_of_postal_ballot_draft_exchange_letter_signed.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
CAMS,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,Computer Age Management Services Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates Computer Age Management Services Limited has informed the Exchange about Schedule of meet https://nsearchives.nseindia.com/corporate/jaiganesh_23122025115014_earnings_call_intimation_final.pdf,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
CAMS,NSE_CORP_ANN,,Trading Window,"Computer Age Management Services Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Computer Age Management Services Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/palaki_23122025112005_trading_window_closure.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
CAMS,NSE_CORP_ANN,,Change in Director(s),Computer Age Management Services Limited has informed the Exchange regarding Change in Director(s) of the company.,Change in Director(s) Computer Age Management Services Limited has informed the Exchange regarding Change in Director(s) of the company. https://nsearchives.nseindia.com/corporate/palaki_22122025133818_cams_outcome_of_the_board_meeting.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
CAMS,NSE_CORP_ANN,,Outcome of Board Meeting,"Computer Age Management Services Limited has informed the Exchange regarding  Board meeting held on December 22, 2025.","Outcome of Board Meeting Computer Age Management Services Limited has informed the Exchange regarding Board meeting held on December 22, 2025. https://nsearchives.nseindia.com/corporate/palaki_22122025131825_cams_outcome_of_the_board_meeting.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
CONCOR,NSE_CORP_ANN,,General Updates,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015,General Updates Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015 https://nsearchives.nseindia.com/corporate/concor_22122025125523_concor_se_22122025.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
CROMPTON,NSE_CORP_ANN,,Trading Window,"Crompton Greaves Consumer Electricals Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Crompton Greaves Consumer Electricals Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/crompton123_29122025161431_seintimationfortradingwindowclosure.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
CROMPTON,NSE_CORP_ANN,,Change in Management,Crompton Greaves Consumer Electricals Limited has informed the Exchange about change in Management,Change in Management Crompton Greaves Consumer Electricals Limited has informed the Exchange about change in Management https://nsearchives.nseindia.com/corporate/crompton123_26122025162439_changeinsmp.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
CROMPTON,NSE_CORP_ANN,,Action(s) taken or orders passed,Crompton Greaves Consumer Electricals Limited has informed the Exchange about Action(s) taken or orders passed,Action(s) taken or orders passed Crompton Greaves Consumer Electricals Limited has informed the Exchange about Action(s) taken or orders passed https://nsearchives.nseindia.com/corporate/crompton123_25122025222438_intimationfororderspassed251225.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
CROMPTON,NSE_CORP_ANN,,Bagging/Receiving of orders/contracts,Crompton Greaves Consumer Electricals Limited has informed the Exchange about Bagging/Receiving of orders/contracts,Bagging/Receiving of orders/contracts Crompton Greaves Consumer Electricals Limited has informed the Exchange about Bagging/Receiving of orders/contracts https://nsearchives.nseindia.com/corporate/crompton123_24122025105500_letter_of_award.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
CROMPTON,NSE_CORP_ANN,,Action(s) taken or orders passed,Crompton Greaves Consumer Electricals Limited has informed the Exchange about Action(s) taken or orders passed,Action(s) taken or orders passed Crompton Greaves Consumer Electricals Limited has informed the Exchange about Action(s) taken or orders passed https://nsearchives.nseindia.com/corporate/crompton123_22122025193552_intimationfororderspassed.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
CUMMINSIND,NSE_CORP_ANN,,Trading Window,"Cummins India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Cummins India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/cilindia_29122025190614_seintimationtwcjan_signed.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
CUMMINSIND,NSE_CORP_ANN,,Action(s) taken or orders passed,"Cummins India Limited has informed the Exchange about Action(s) taken or orders passed - Order imposing penalty passed by the Assessment Unit, Income Tax Department","Action(s) taken or orders passed Cummins India Limited has informed the Exchange about Action(s) taken or orders passed - Order imposing penalty passed by the Assessment Unit, Income Tax Department https://nsearchives.nseindia.com/corporate/cilindia_22122025204239_seintimation-cil-ay_15-16_penalty_order_signed.pdf",OTHER,False,True,WATCH,7.0,0.95,PATTERN_MATCH_penalty,v3.0,,,
CYIENT,NSE_CORP_ANN,,Trading Window,"Cyient Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Cyient Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/cyient_29122025162304_29122025closureofwindowsigned.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
CYIENT,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,Cyient Limited has informed the Exchange about Transcript,Analysts/Institutional Investor Meet/Con. Call Updates Cyient Limited has informed the Exchange about Transcript https://nsearchives.nseindia.com/corporate/cyient_24122025180349_transcriptconferencecall18122025final.pdf,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
DABUR,NSE_CORP_ANN,,General Updates,"Dabur India Limited has informed the Exchange about disclosure under Regulation 30 of SEBI (LODR) Regulations, 2025 (""SEBI Listing Regulations"") - ESG Rating assigned by SES ESG Research Private Limited","General Updates Dabur India Limited has informed the Exchange about disclosure under Regulation 30 of SEBI (LODR) Regulations, 2025 (""SEBI Listing Regulations"") - ESG Rating assigned by SES ESG Research Private Limited https://nsearchives.nseindia.com/corporate/dabur_22122025154156_esgletter.pdf",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
DALBHARAT,NSE_CORP_ANN,,General Updates,Dalmia Bharat Limited has informed the Exchange about General Updates,General Updates Dalmia Bharat Limited has informed the Exchange about General Updates https://nsearchives.nseindia.com/corporate/dalbharat_28122025121043_sebi_lodr_dcbl_28122025.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
DALBHARAT,NSE_CORP_ANN,,Trading Window,"Dalmia Bharat Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Dalmia Bharat Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/dalbharat_26122025160123_ctw_intimation_26122025.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
DALBHARAT,NSE_CORP_ANN,,Updates,Dalmia Bharat Limited has informed the Exchange regarding 'Allotment of equity shares upon exercise of stock options'.,Updates Dalmia Bharat Limited has informed the Exchange regarding 'Allotment of equity shares upon exercise of stock options'. https://nsearchives.nseindia.com/corporate/dalbharat_23122025183708_dbl_esop_allotment_intimation_23122025.pdf,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
DELHIVERY,NSE_CORP_ANN,,Trading Window,"Delhivery Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Delhivery Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/delhiveryltd_29122025172921_closuretw.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
DIXON,NSE_CORP_ANN,,Trading Window,"Dixon Technologies (India) Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Dixon Technologies (India) Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/dixon_29122025161332_tradingwindowclosureintimation29122025.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
DIXON,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,Dixon Technologies (India) Limited has informed the Exchange about Investor Meet Outcome,Analysts/Institutional Investor Meet/Con. Call Updates Dixon Technologies (India) Limited has informed the Exchange about Investor Meet Outcome https://nsearchives.nseindia.com/corporate/dixon_27122025201041_investormeetoutcome27122025.pdf,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
DIXON,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,Dixon Technologies (India) Limited has informed the Exchange about Investor Meet Outcome,Analysts/Institutional Investor Meet/Con. Call Updates Dixon Technologies (India) Limited has informed the Exchange about Investor Meet Outcome https://nsearchives.nseindia.com/corporate/dixon_26122025191140_investormeetintimation26122025.pdf,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
DIXON,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,Dixon Technologies (India) Limited has informed the Exchange about Investor Meet Outcome,Analysts/Institutional Investor Meet/Con. Call Updates Dixon Technologies (India) Limited has informed the Exchange about Investor Meet Outcome https://nsearchives.nseindia.com/corporate/dixon_24122025192004_investormeetintimation24122025.pdf,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
DIXON,NSE_CORP_ANN,,Change in Director(s),Dixon Technologies (India) Limited has informed the Exchange regarding Change in Director(s) of the company.,Change in Director(s) Dixon Technologies (India) Limited has informed the Exchange regarding Change in Director(s) of the company. https://nsearchives.nseindia.com/corporate/dixon_23122025173234_regulation30disclosureappointment23122025.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
DIXON,NSE_CORP_ANN,,Shareholders meeting,Dixon Technologies (India) Limited has informed the Exchange regarding Proceedings of Postal Ballot,Shareholders meeting Dixon Technologies (India) Limited has informed the Exchange regarding Proceedings of Postal Ballot https://nsearchives.nseindia.com/corporate/dixon_23122025172333_proceedigsofpostalballot23122025.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
DIXON,NSE_CORP_ANN,,Shareholders meeting,"Dixon Technologies (India) Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.","Shareholders meeting Dixon Technologies (India) Limited has submitted the Exchange a copy Srutinizers report of Postal Ballot. Further, the company has informed the Exchange regarding voting results. https://nsearchives.nseindia.com/corporate/dixon_23122025170127_outcomeofpostalballot23122025.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
DIXON,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,Dixon Technologies (India) Limited has informed the Exchange about Investor Meet Outcome,Analysts/Institutional Investor Meet/Con. Call Updates Dixon Technologies (India) Limited has informed the Exchange about Investor Meet Outcome https://nsearchives.nseindia.com/corporate/dixon_23122025134429_investormeetoutcome_23122025.pdf,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
DRREDDY,NSE_CORP_ANN,,Trading Window,"Dr. Reddy's Laboratories Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Dr. Reddy's Laboratories Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/drreddy_23122025162950_drlseintimation_tradingwindowclosure_23122025.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
EICHERMOT,NSE_CORP_ANN,,Trading Window,"Eicher Motors Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Eicher Motors Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/eichermot_23122025115928_emltradingwindowclosuredecember232025signed.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
EXIDEIND,NSE_CORP_ANN,,General Updates,"Exide Industries Limited has informed the Exchange about further investment in Exide Energy Solutions Limited, wholly owned subsidiary of the Company.","General Updates Exide Industries Limited has informed the Exchange about further investment in Exide Energy Solutions Limited, wholly owned subsidiary of the Company. https://nsearchives.nseindia.com/corporate/exideind_23122025110931_sdse23122025.pdf",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
EXIDEIND,NSE_CORP_ANN,,Updates,"Exide Industries Limited has informed the Exchange regarding change in KMP of Exide Energy Solutions Limited, Wholly owned subsidiary of the Company.","Updates Exide Industries Limited has informed the Exchange regarding change in KMP of Exide Energy Solutions Limited, Wholly owned subsidiary of the Company. https://nsearchives.nseindia.com/corporate/exideind_23122025110325_sdse23122025.pdf",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NYKAA,NSE_CORP_ANN,,Shareholders meeting,"FSN E Commerce Ventures Limited has informed the Exchange regarding Notice of Postal Ballot for seeking Members' approval for re-appointment of Ms. Falguni Nayar as the Executive Chairperson, Managing Director and Chief Executive Officer (EC, MD & CEO) of the Company for a term of 5 years and payment of remuneration.","Shareholders meeting FSN E Commerce Ventures Limited has informed the Exchange regarding Notice of Postal Ballot for seeking Members' approval for re-appointment of Ms. Falguni Nayar as the Executive Chairperson, Managing Director and Chief Executive Officer (EC, MD & CEO) of the Company for a term of 5 years and payment of remuneration. https://nsearchives.nseindia.com/corporate/nykaa_29122025154322_finalpbnotice29122025.pdf",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NYKAA,NSE_CORP_ANN,,Shareholders meeting,"FSN E Commerce Ventures Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.","Shareholders meeting FSN E Commerce Ventures Limited has submitted the Exchange a copy Srutinizers report of Postal Ballot. Further, the company has informed the Exchange regarding voting results. https://nsearchives.nseindia.com/corporate/nykaa_26122025212513_voting_resultsscrreport.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
NYKAA,NSE_CORP_ANN,,Trading Window,"FSN E Commerce Ventures Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window FSN E Commerce Ventures Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/nykaa_24122025135135_intimation_trading_window.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
FORTIS,NSE_CORP_ANN,,Copy of Newspaper Publication,Fortis Healthcare Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication Fortis Healthcare Limited has informed the Exchange about Copy of Newspaper Publication https://nsearchives.nseindia.com/corporate/fortis_24122025132017_newspaperpublicationfhl.pdf,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
FORTIS,NSE_CORP_ANN,,General Updates,Notice of Postal Ballot,General Updates Notice of Postal Ballot https://nsearchives.nseindia.com/corporate/fortis_23122025201811_intimationpb.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
FORTIS,NSE_CORP_ANN,,Shareholders meeting,Fortis Healthcare Limited has informed the Exchange regarding Notice of Postal Ballot,Shareholders meeting Fortis Healthcare Limited has informed the Exchange regarding Notice of Postal Ballot https://nsearchives.nseindia.com/corporate/fortis_23122025201340_intimationpb.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
FORTIS,NSE_CORP_ANN,,General Updates,Fortis Healthcare Limited has informed the Exchange about Civil Suit filed by the Company against the third party and others inter alia challenging their locus and seeking permanent injunction against their action has been decided by the Hon ble High Court of Delhi vide its order dated 19.12.2025 in favour of the Company,General Updates Fortis Healthcare Limited has informed the Exchange about Civil Suit filed by the Company against the third party and others inter alia challenging their locus and seeking permanent injunction against their action has been decided by the Hon ble High Court of Delhi vide its order dated 19.12.2025 in favour of the Company https://nsearchives.nseindia.com/corporate/fortis_23122025192704_iii.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
FORTIS,NSE_CORP_ANN,,Updates,Fortis Healthcare Limited has informed the Exchange regarding 'Certificate of payment of interest to debenture holders'.,Updates Fortis Healthcare Limited has informed the Exchange regarding 'Certificate of payment of interest to debenture holders'. https://nsearchives.nseindia.com/corporate/fortis_22122025191907_intimationfhl.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
FORTIS,NSE_CORP_ANN,,Trading Window,"Fortis Healthcare Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Fortis Healthcare Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/fortis_22122025153358_fhlintimation3q2025.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
GAIL,NSE_CORP_ANN,,Press Release,"GAIL (India) Limited has informed the Exchange regarding a press release dated December 23, 2025, titled ""GAIL signs MoU with Government of Chhattisgarh to develop a gas-based fertilizer project in Chhattisgarh"".","Press Release GAIL (India) Limited has informed the Exchange regarding a press release dated December 23, 2025, titled ""GAIL signs MoU with Government of Chhattisgarh to develop a gas-based fertilizer project in Chhattisgarh"". https://nsearchives.nseindia.com/corporate/himanshugail_23122025153609_pressrelease23122025.pdf",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
GMRAIRPORT,NSE_CORP_ANN,,Trading Window,"GMR AIRPORTS LIMITED has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window GMR AIRPORTS LIMITED has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/gmrinfra_29122025171601_trading_window_closure-december__2025.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
GLENMARK,NSE_CORP_ANN,,Press Release,"Glenmark Pharmaceuticals Limited has informed the Exchange regarding a press release dated December 23, 2025, titled ""Glenmark Pharmaceuticals Inc., USA launches Epinephrine Injection USP,30 mg/30 mL (1 mg/mL) Multiple-Dose Vial"".","Press Release Glenmark Pharmaceuticals Limited has informed the Exchange regarding a press release dated December 23, 2025, titled ""Glenmark Pharmaceuticals Inc., USA launches Epinephrine Injection USP,30 mg/30 mL (1 mg/mL) Multiple-Dose Vial"". https://nsearchives.nseindia.com/corporate/glenmark_23122025084228_pr23122025_signed.pdf",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
GODREJCP,NSE_CORP_ANN,,Trading Window,"Godrej Consumer Products Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Godrej Consumer Products Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/godrejcp_29122025131830_gcpl_-_bse_nse_trading_window_intimation_december_2025_signed.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
GRASIM,NSE_CORP_ANN,,General Updates,"Composite Scheme of Arrangement amongst Aditya Birla Renewables Limited, Essel Mining & Industries Limited, Electrotherm Renewables Private Limited, ABREL EPCCO Services Limited, ABREL Renewables EPC Limited, ABREL EPC Limited and their respective shareholders and creditors","General Updates Composite Scheme of Arrangement amongst Aditya Birla Renewables Limited, Essel Mining & Industries Limited, Electrotherm Renewables Private Limited, ABREL EPCCO Services Limited, ABREL Renewables EPC Limited, ABREL EPC Limited and their respective shareholders and creditors https://nsearchives.nseindia.com/corporate/grasim_29122025190712_seintimation.pdf",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
GRASIM,NSE_CORP_ANN,,Trading Window,"Grasim Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Grasim Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015 https://nsearchives.nseindia.com/corporate/grasim_26122025151403_seintimation.pdf",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
GRASIM,NSE_CORP_ANN,,General Updates,"Disclosure under Regulation 30 of the SEBI (LODR) Regulations, 2015","General Updates Disclosure under Regulation 30 of the SEBI (LODR) Regulations, 2015 https://nsearchives.nseindia.com/corporate/grasim_24122025192732_seintimation.pdf",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
GRASIM,NSE_CORP_ANN,,Action(s) taken or orders passed,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015","Action(s) taken or orders passed Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 https://nsearchives.nseindia.com/corporate/grasim_24122025181729_seintimation.pdf",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
HCLTECH,NSE_CORP_ANN,,Updates,HCL Technologies Limited has informed the Exchange regarding 'Release    HCLTech joins Microsoft Discovery Platform to accelerate research innovation '.,Updates HCL Technologies Limited has informed the Exchange regarding 'Release HCLTech joins Microsoft Discovery Platform to accelerate research innovation '. https://nsearchives.nseindia.com/corporate/hcltech_23122025152628_release23december2025.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
HCLTECH,NSE_CORP_ANN,,Press Release,"HCL Technologies Limited has informed the Exchange regarding a press release dated December 22, 2025, titled ""Release    HCLSoftware to Acquire Jaspersoft from Cloud Software Group. "".","Press Release HCL Technologies Limited has informed the Exchange regarding a press release dated December 22, 2025, titled ""Release HCLSoftware to Acquire Jaspersoft from Cloud Software Group. "". https://nsearchives.nseindia.com/corporate/hcltech_22122025232738_stockintimationletter.pdf",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
HCLTECH,NSE_CORP_ANN,,Acquisition,HCL Technologies Limited has informed the Exchange about Acquisition,Acquisition HCL Technologies Limited has informed the Exchange about Acquisition https://nsearchives.nseindia.com/corporate/hcltech_22122025232151_stockintimationletter.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
HCLTECH,NSE_CORP_ANN,,Press Release,"HCL Technologies Limited has informed the Exchange regarding a press release dated December 22, 2025, titled ""Release    HCLSoftware to Acquire AI Data Analyst Agents Startup Wobby. "".","Press Release HCL Technologies Limited has informed the Exchange regarding a press release dated December 22, 2025, titled ""Release HCLSoftware to Acquire AI Data Analyst Agents Startup Wobby. "". https://nsearchives.nseindia.com/corporate/hcltech_22122025193057_stockintimationletter2.pdf",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
HCLTECH,NSE_CORP_ANN,,Acquisition,HCL Technologies Limited has informed the Exchange about Acquisition,Acquisition HCL Technologies Limited has informed the Exchange about Acquisition https://nsearchives.nseindia.com/corporate/hcltech_22122025192844_stockintimationletter2.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
HDFCAMC,NSE_CORP_ANN,,Copy of Newspaper Publication,HDFC Asset Management Company Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication HDFC Asset Management Company Limited has informed the Exchange about Copy of Newspaper Publication https://nsearchives.nseindia.com/corporate/deepti_24122025141521_nsebse_65.pdf,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
HDFCLIFE,NSE_CORP_ANN,,General Updates,HDFC Life Insurance Company Limited has informed the Exchange about Newspaper Advertisement- Transfer of Dividend/Equity Shares to IEPF account,General Updates HDFC Life Insurance Company Limited has informed the Exchange about Newspaper Advertisement- Transfer of Dividend/Equity Shares to IEPF account https://nsearchives.nseindia.com/corporate/prasad_23122025232006_iepfrevisedsigned.pdf,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
HFCL,NSE_CORP_ANN,,General Updates,HFCL Limited has informed the Exchange about Allotment of Securities,General Updates HFCL Limited has informed the Exchange about Allotment of Securities https://nsearchives.nseindia.com/corporate/ahmed_24122025115959_hfcl_stx_allotment_24122025.pdf,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
HFCL,NSE_CORP_ANN,,Updates,HFCL Limited has informed the Exchange regarding 'Outcome of FRC Committee  of Directors dated 24.12.2025'.,Updates HFCL Limited has informed the Exchange regarding 'Outcome of FRC Committee of Directors dated 24.12.2025'. https://nsearchives.nseindia.com/corporate/ahmed_24122025093652_hfcl_stx_issueclosure_24122025.pdf,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
